num_individuals,num_neighbors,num_facts,starting_knowledge,investigation_probability,philosophy,truth_mean,truth_total,false_mean,false_total
20,8,600,15,0.4,skeptical,0.535952380952381,158,0.4640476190476191,138
20,8,600,15,0.4,skeptical,0.5160989010989011,152,0.4839010989010989,143
20,8,600,15,0.4,skeptical,0.5700000000000001,170,0.4299999999999999,128
20,8,600,15,0.4,skeptical,0.5026190476190477,150,0.4973809523809523,149
20,8,600,15,0.4,skeptical,0.6728021978021979,199,0.3271978021978022,96
20,8,600,15,0.4,reid,0.671576763485477,3237,0.3284232365145227,1583
20,8,600,15,0.4,reid,0.6510822510822509,3008,0.34891774891774885,1612
20,8,600,15,0.4,reid,0.5417695473251029,2633,0.45823045267489715,2227
20,8,600,15,0.4,reid,0.6008196721311474,2932,0.3991803278688525,1948
20,8,600,15,0.4,reid,0.5030837004405286,2284,0.4969162995594713,2256
20,8,600,15,0.4,reid,0.6431914893617023,3023,0.35680851063829794,1677
20,8,600,15,0.4,reid,0.5849576271186441,2761,0.415042372881356,1959
20,8,600,15,0.4,reid,0.5504115226337449,2675,0.4495884773662552,2185
20,8,600,15,0.4,reid,0.7036324786324784,3293,0.2963675213675213,1387
20,8,600,15,0.4,reid,0.5965665236051503,2780,0.40343347639484983,1880
20,8,600,15,0.4,direct,0.9445613025998799,2143,0.05543869740012016,130
20,8,600,15,0.4,direct,0.7234936069556174,2322,0.27650639304438274,890
20,8,600,15,0.4,direct,0.7771921447512184,2503,0.2228078552487815,721
20,8,600,15,0.4,direct,0.7067599923097834,2123,0.2932400076902165,884
20,8,600,15,0.4,direct,0.8704877403852139,2155,0.1295122596147863,324
20,8,600,15,0.4,direct,0.7380401460534871,1871,0.26195985394651294,668
20,8,600,15,0.4,direct,0.7194201486547539,2414,0.2805798513452462,944
20,8,600,15,0.4,direct,0.884092400390373,2261,0.11590759960962718,300
20,8,600,15,0.4,direct,0.7982109180016191,2428,0.20178908199838091,617
20,8,600,15,0.4,direct,0.7031023105122352,2397,0.29689768948776474,1015
20,8,600,15,0.4,indirect,0.5451665827531726,2607,0.45483341724682713,2175
20,8,600,15,0.4,indirect,0.6251369265788076,2975,0.37486307342119257,1784
20,8,600,15,0.4,indirect,0.5982905982905982,2800,0.4017094017094019,1880
20,8,600,15,0.4,indirect,0.5963829787234044,2803,0.4036170212765957,1897
20,8,600,15,0.4,indirect,0.5963694437069167,2819,0.4036305562930832,1909
20,8,600,15,0.4,indirect,0.6160261594177421,2944,0.38397384058225803,1835
20,8,600,15,0.4,indirect,0.7004237288135593,3306,0.2995762711864407,1414
20,8,600,15,0.4,indirect,0.5608510638297873,2636,0.4391489361702128,2064
20,8,600,15,0.4,indirect,0.5768602509755094,2759,0.42313974902449053,2024
20,8,600,15,0.4,indirect,0.4667364016736403,2231,0.5332635983263597,2549
20,8,600,15,0.6000000000000001,skeptical,0.5564285714285715,166,0.4435714285714285,132
20,8,600,15,0.6000000000000001,skeptical,0.5485714285714285,164,0.4514285714285715,135
20,8,600,15,0.6000000000000001,skeptical,0.6273809523809525,187,0.3726190476190476,111
20,8,600,15,0.6000000000000001,skeptical,0.49822344322344314,147,0.5017765567765567,149
20,8,600,15,0.6000000000000001,skeptical,0.6673809523809525,197,0.3326190476190477,99
20,8,600,15,0.6000000000000001,skeptical,0.5876190476190477,175,0.4123809523809524,123
20,8,600,15,0.6000000000000001,skeptical,0.7361172161172161,216,0.26388278388278397,78
20,8,600,15,0.6000000000000001,skeptical,0.6083333333333335,180,0.39166666666666666,116
20,8,600,15,0.6000000000000001,skeptical,0.6600732600732601,194,0.33992673992673994,99
20,8,600,15,0.6000000000000001,skeptical,0.5769047619047619,169,0.4230952380952381,125
20,8,600,15,0.6000000000000001,reid,0.6419565217391305,2953,0.3580434782608696,1647
20,8,600,15,0.6000000000000001,reid,0.5814583333333333,2791,0.4185416666666667,2009
20,8,600,15,0.6000000000000001,reid,0.6802521008403359,3238,0.31974789915966373,1522
20,8,600,15,0.6000000000000001,reid,0.5377083333333333,2581,0.46229166666666677,2219
20,8,600,15,0.6000000000000001,reid,0.7266806722689074,3459,0.2733193277310924,1301
20,8,600,15,0.6000000000000001,reid,0.5980000000000001,2691,0.402,1809
20,8,600,15,0.6000000000000001,reid,0.6482905982905981,3034,0.35170940170940157,1646
20,8,600,15,0.6000000000000001,reid,0.5718614718614717,2642,0.42813852813852815,1978
20,8,600,15,0.6000000000000001,reid,0.5690476190476191,2629,0.43095238095238086,1991
20,8,600,15,0.6000000000000001,reid,0.5647302904564314,2722,0.4352697095435686,2098
20,8,600,15,0.6000000000000001,direct,0.777352488127917,2166,0.22264751187208298,624
20,8,600,15,0.6000000000000001,direct,0.6594715818178767,1972,0.34052841818212326,1022
20,8,600,15,0.6000000000000001,direct,0.6627282042415239,2387,0.337271795758476,1217
20,8,600,15,0.6000000000000001,direct,0.7460446473757683,2402,0.2539553526242318,821
20,8,600,15,0.6000000000000001,direct,0.8847999695927866,2814,0.11520003040721313,369
20,8,600,15,0.6000000000000001,direct,0.6571151116574658,1957,0.3428848883425341,1025
20,8,600,15,0.6000000000000001,direct,0.8010447998531147,2297,0.19895520014688534,574
20,8,600,15,0.6000000000000001,direct,0.6872479668562383,1997,0.31275203314376143,913
20,8,600,15,0.6000000000000001,direct,0.8566790180561009,2272,0.14332098194389903,385
20,8,600,15,0.6000000000000001,direct,0.862146978603724,2455,0.1378530213962762,396
20,8,600,15,0.6000000000000001,indirect,0.5711500393812521,2725,0.42884996061874786,2046
20,8,600,15,0.6000000000000001,indirect,0.5990611004774364,2821,0.4009388995225634,1888
20,8,600,15,0.6000000000000001,indirect,0.4815782044042914,2223,0.5184217955957087,2393
20,8,600,15,0.6000000000000001,indirect,0.5912863070539418,2850,0.40871369294605825,1970
20,8,600,15,0.6000000000000001,indirect,0.6204570921364694,2773,0.37954290786353073,1697
20,8,600,15,0.6000000000000001,indirect,0.6517322651465146,3089,0.34826773485348517,1651
20,8,600,15,0.6000000000000001,indirect,0.5927968416389371,2715,0.4072031583610629,1865
20,8,600,15,0.6000000000000001,indirect,0.5184549356223176,2416,0.4815450643776824,2244
20,8,600,15,0.6000000000000001,indirect,0.6777292576419216,3104,0.3222707423580786,1476
20,8,600,15,0.6000000000000001,indirect,0.7266218896501984,3418,0.2733781103498016,1286
20,8,600,15,0.8,skeptical,0.5935347985347986,174,0.40646520146520154,120
20,8,600,15,0.8,skeptical,0.5642857142857143,169,0.4357142857142858,129
20,8,600,15,0.8,skeptical,0.5278571428571429,158,0.47214285714285714,141
20,8,600,15,0.8,skeptical,0.6740476190476191,201,0.32595238095238094,97
20,8,600,15,0.8,skeptical,0.4126556776556776,122,0.5873443223443223,172
20,8,600,15,0.8,skeptical,0.5514285714285714,163,0.44857142857142857,133
20,8,600,15,0.8,skeptical,0.6352197802197803,188,0.3647802197802198,108
20,8,600,15,0.8,skeptical,0.7261904761904762,214,0.27380952380952384,81
20,8,600,15,0.8,skeptical,0.5799999999999998,172,0.42000000000000004,125
20,8,600,15,0.8,skeptical,0.5447619047619049,162,0.4552380952380952,136
20,8,600,15,0.8,reid,0.6127232142857142,2745,0.3872767857142857,1735
20,8,600,15,0.8,reid,0.6485416666666667,3113,0.3514583333333333,1687
20,8,600,15,0.8,reid,0.6026859504132231,2917,0.39731404958677696,1923
20,8,600,15,0.8,reid,0.5071428571428572,2343,0.49285714285714277,2277
20,8,600,15,0.8,reid,0.7405349794238683,3599,0.25946502057613163,1261
20,8,600,15,0.8,reid,0.6038297872340423,2838,0.39617021276595743,1862
20,8,600,15,0.8,reid,0.7313304721030043,3408,0.26866952789699566,1252
20,8,600,15,0.8,reid,0.5736170212765958,2696,0.42638297872340436,2004
20,8,600,15,0.8,reid,0.6041484716157207,2767,0.3958515283842795,1813
20,8,600,15,0.8,reid,0.639008620689655,2965,0.36099137931034486,1675
20,8,600,15,0.8,direct,0.8448217110503385,2690,0.15517828894966146,496
20,8,600,15,0.8,direct,0.8465625197097048,2331,0.1534374802902951,426
20,8,600,15,0.8,direct,0.8504329370284948,2652,0.1495670629715052,469
20,8,600,15,0.8,direct,0.7926760750407771,2271,0.20732392495922305,597
20,8,600,15,0.8,direct,0.9103039844475284,2269,0.08969601555247161,227
20,8,600,15,0.8,direct,0.8131951038259775,2657,0.1868048961740229,613
20,8,600,15,0.8,direct,0.8333871155153467,2043,0.16661288448465356,413
20,8,600,15,0.8,direct,0.7840789075291762,2067,0.215921092470824,573
20,8,600,15,0.8,direct,0.7681018496102754,1959,0.23189815038972492,596
20,8,600,15,0.8,direct,0.688832468882812,1651,0.3111675311171878,751
20,8,600,15,0.8,indirect,0.5647916666666666,2711,0.4352083333333333,2089
20,8,600,15,0.8,indirect,0.6978335543992109,3383,0.302166445600789,1465
20,8,600,15,0.8,indirect,0.5227187935843793,2508,0.47728120641562066,2290
20,8,600,15,0.8,indirect,0.6078723404255318,2857,0.3921276595744681,1843
20,8,600,15,0.8,indirect,0.6186695278969956,2883,0.38133047210300425,1777
20,8,600,15,0.8,indirect,0.4595652971386646,2135,0.5404347028613354,2511
20,8,600,15,0.8,indirect,0.5524395694772225,2618,0.4475604305227776,2121
20,8,600,15,0.8,indirect,0.6155685609872359,2919,0.38443143901276416,1823
20,8,600,15,0.8,indirect,0.6452310975021419,2988,0.35476890249785814,1643
20,8,600,15,0.8,indirect,0.7798791465563475,3557,0.2201208534436528,1004
20,8,900,15,0.0,skeptical,0.5404761904761906,160,0.45952380952380956,137
20,8,900,15,0.0,skeptical,0.5869047619047619,174,0.4130952380952381,122
20,8,900,15,0.0,skeptical,0.6182234432234432,183,0.3817765567765568,113
20,8,900,15,0.0,skeptical,0.4942857142857144,147,0.5057142857142857,150
20,8,900,15,0.0,skeptical,0.6733333333333335,201,0.32666666666666677,97
20,8,900,15,0.0,skeptical,0.519047619047619,155,0.480952380952381,144
20,8,900,15,0.0,skeptical,0.5933333333333335,178,0.4066666666666666,122
20,8,900,15,0.0,skeptical,0.6333333333333334,190,0.3666666666666667,110
20,8,900,15,0.0,skeptical,0.6890476190476188,205,0.310952380952381,93
20,8,900,15,0.0,skeptical,0.6180952380952381,182,0.3819047619047619,114
20,8,900,15,0.0,reid,0.7141176470588232,3642,0.28588235294117637,1458
20,8,900,15,0.0,reid,0.5637065637065637,2920,0.43629343629343637,2260
20,8,900,15,0.0,reid,0.5075697211155379,2548,0.49243027888446206,2472
20,8,900,15,0.0,reid,0.596484375,3054,0.403515625,2066
20,8,900,15,0.0,reid,0.5014056224899599,2497,0.49859437751004015,2483
20,8,900,15,0.0,reid,0.532421875,2726,0.467578125,2394
20,8,900,15,0.0,reid,0.6124513618677041,3148,0.38754863813229584,1992
20,8,900,15,0.0,reid,0.5539923954372623,2914,0.44600760456273764,2346
20,8,900,15,0.0,reid,0.5717803030303032,3019,0.42821969696969686,2261
20,8,900,15,0.0,direct,0.8746445069996419,2546,0.1253554930003581,369
20,8,900,15,0.0,direct,0.8034511080200497,2086,0.19654889197995024,516
20,8,900,15,0.0,direct,0.6314726641180225,2317,0.36852733588197734,1355
20,8,900,15,0.0,direct,0.7597290368764407,2410,0.2402709631235595,765
20,8,900,15,0.0,direct,0.8857504475283651,2519,0.11424955247163508,328
20,8,900,15,0.0,direct,0.8239360796250328,2594,0.17606392037496713,557
20,8,900,15,0.0,direct,0.7579606895573889,2954,0.24203931044261098,945
20,8,900,15,0.0,direct,0.8235918117011906,2434,0.1764081882988094,525
20,8,900,15,0.0,direct,0.7802837605691846,2075,0.21971623943081564,589
20,8,900,15,0.0,direct,0.8461753201668202,2194,0.15382467983317966,403
20,8,900,15,0.0,indirect,0.6303149606299214,3202,0.3696850393700789,1878
20,8,900,15,0.0,indirect,0.5948150159639249,2936,0.40518498403607517,2000
20,8,900,15,0.0,indirect,0.6326995522618495,3223,0.36730044773815035,1871
20,8,900,15,0.0,indirect,0.6657480314960631,3382,0.33425196850393707,1698
20,8,900,15,0.0,indirect,0.6325192182004918,3210,0.3674807817995083,1865
20,8,900,15,0.0,indirect,0.576171875,2950,0.423828125,2170
20,8,900,15,0.0,indirect,0.5966403162055336,3019,0.4033596837944664,2041
20,8,900,15,0.0,indirect,0.5107935923725397,2417,0.4892064076274603,2315
20,8,900,15,0.0,indirect,0.5654101222704584,2805,0.43458987772954166,2156
20,8,900,15,0.0,indirect,0.6896414342629482,3462,0.31035856573705173,1558
20,8,900,15,0.2,skeptical,0.5304761904761904,158,0.46952380952380957,138
20,8,900,15,0.2,skeptical,0.6283333333333333,187,0.3716666666666667,111
20,8,900,15,0.2,skeptical,0.5599999999999999,168,0.43999999999999995,132
20,8,900,15,0.2,skeptical,0.4745238095238095,141,0.5254761904761904,155
20,8,900,15,0.2,skeptical,0.5423809523809524,161,0.4576190476190476,136
20,8,900,15,0.2,skeptical,0.615,181,0.385,115
20,8,900,15,0.2,skeptical,0.6247619047619047,185,0.37523809523809526,111
20,8,900,15,0.2,skeptical,0.582857142857143,174,0.41714285714285715,124
20,8,900,15,0.2,skeptical,0.5766666666666668,173,0.42333333333333334,127
20,8,900,15,0.2,skeptical,0.6847619047619048,204,0.3152380952380953,94
20,8,900,15,0.2,reid,0.4846303501945525,2491,0.5153696498054474,2649
20,8,900,15,0.2,reid,0.5380859375,2755,0.4619140625,2365
20,8,900,15,0.2,reid,0.5329457364341085,2750,0.4670542635658915,2410
20,8,900,15,0.2,reid,0.5772727272727273,2921,0.42272727272727273,2139
20,8,900,15,0.2,reid,0.6885375494071145,3484,0.3114624505928854,1576
20,8,900,15,0.2,reid,0.616600790513834,3120,0.383399209486166,1940
20,8,900,15,0.2,reid,0.5917293233082708,3148,0.40827067669172934,2172
20,8,900,15,0.2,reid,0.6255813953488373,3228,0.37441860465116267,1932
20,8,900,15,0.2,reid,0.6834,3417,0.3166,1583
20,8,900,15,0.2,reid,0.627366255144033,3049,0.372633744855967,1811
20,8,900,15,0.2,direct,0.8814916674404847,2469,0.1185083325595152,335
20,8,900,15,0.2,direct,0.9097322073113364,2580,0.0902677926886634,259
20,8,900,15,0.2,direct,0.8833454569503875,2549,0.11665454304961224,340
20,8,900,15,0.2,direct,0.8493377763515468,3014,0.15066222364845308,537
20,8,900,15,0.2,direct,0.6695895234887387,2693,0.33041047651126126,1331
20,8,900,15,0.2,direct,0.8371214250739974,2858,0.1628785749260025,559
20,8,900,15,0.2,direct,0.8777441269588593,2414,0.12225587304114056,340
20,8,900,15,0.2,direct,0.746514034240783,2465,0.2534859657592172,841
20,8,900,15,0.2,direct,0.7453518814226487,3102,0.2546481185773516,1061
20,8,900,15,0.2,direct,0.8649180167679369,2282,0.13508198323206339,360
20,8,900,15,0.2,indirect,0.6460572745163923,3229,0.3539427254836077,1769
20,8,900,15,0.2,indirect,0.646620642281375,3270,0.35337935771862505,1787
20,8,900,15,0.2,indirect,0.6182076980990023,3117,0.3817923019009977,1925
20,8,900,15,0.2,indirect,0.719921875,3686,0.280078125,1434
20,8,900,15,0.2,indirect,0.635205207093722,3338,0.3647947929062781,1917
20,8,900,15,0.2,indirect,0.6301526717557251,3302,0.36984732824427474,1938
20,8,900,15,0.2,indirect,0.6328897338403042,3329,0.3671102661596957,1931
20,8,900,15,0.2,indirect,0.5823999999999998,2912,0.4176000000000001,2088
20,8,900,15,0.2,indirect,0.6717297511446942,3319,0.32827024885530565,1622
20,8,900,15,0.2,indirect,0.6478160793135347,3320,0.35218392068646515,1805
20,8,900,15,0.4,skeptical,0.5602564102564103,167,0.4397435897435898,131
20,8,900,15,0.4,skeptical,0.5388095238095238,161,0.46119047619047615,137
20,8,900,15,0.4,skeptical,0.5366666666666667,160,0.4633333333333334,138
20,8,900,15,0.4,skeptical,0.7038095238095238,210,0.2961904761904762,88
20,8,900,15,0.4,skeptical,0.4247619047619047,127,0.5752380952380953,172
20,8,900,15,0.4,skeptical,0.6207142857142858,184,0.37928571428571434,112
20,8,900,15,0.4,skeptical,0.6745238095238096,201,0.3254761904761905,96
20,8,900,15,0.4,skeptical,0.67,201,0.33,99
20,8,900,15,0.4,skeptical,0.5869047619047619,175,0.41309523809523807,122
20,8,900,15,0.4,skeptical,0.492142857142857,146,0.507857142857143,151
20,8,900,15,0.4,reid,0.5814,2907,0.4186000000000001,2093
20,8,900,15,0.4,reid,0.5537254901960783,2824,0.4462745098039217,2276
20,8,900,15,0.4,reid,0.5314741035856573,2668,0.4685258964143425,2352
20,8,900,15,0.4,reid,0.6156862745098037,3140,0.3843137254901962,1960
20,8,900,15,0.4,reid,0.6636734693877552,3252,0.3363265306122448,1648
20,8,900,15,0.4,reid,0.7221115537848605,3625,0.2778884462151393,1395
20,8,900,15,0.4,reid,0.6600401606425701,3287,0.33995983935742957,1693
20,8,900,15,0.4,reid,0.5350574712643679,2793,0.4649425287356322,2427
20,8,900,15,0.4,reid,0.671124031007752,3463,0.32887596899224797,1697
20,8,900,15,0.4,reid,0.628515625,3218,0.371484375,1902
20,8,900,15,0.4,direct,0.799961423439705,2833,0.200038576560295,711
20,8,900,15,0.4,direct,0.7463477720364012,2403,0.25365222796359865,820
20,8,900,15,0.4,direct,0.7559938816727929,2166,0.24400611832720717,703
20,8,900,15,0.4,direct,0.6317699145856859,2104,0.36823008541431423,1231
20,8,900,15,0.4,direct,0.7945466217671698,2127,0.2054533782328304,554
20,8,900,15,0.4,direct,0.8451720560030509,2848,0.1548279439969491,524
20,8,900,15,0.4,direct,0.6887139334016255,2426,0.3112860665983746,1099
20,8,900,15,0.4,direct,0.7748123892980197,2608,0.22518761070198035,761
20,8,900,15,0.4,direct,0.846166606151756,2801,0.1538333938482442,512
20,8,900,15,0.4,direct,0.8863300570299051,2474,0.11366994297009489,320
20,8,900,15,0.4,indirect,0.625381679389313,3277,0.3746183206106871,1963
20,8,900,15,0.4,indirect,0.6302325581395349,3252,0.36976744186046495,1908
20,8,900,15,0.4,indirect,0.5763779527559055,2928,0.4236220472440945,2152
20,8,900,15,0.4,indirect,0.6527559055118111,3316,0.34724409448818905,1764
20,8,900,15,0.4,indirect,0.6609659593280283,3439,0.33903404067197157,1764
20,8,900,15,0.4,indirect,0.6270944069133431,3032,0.3729055930866569,1803
20,8,900,15,0.4,indirect,0.5931818181818181,2871,0.4068181818181819,1969
20,8,900,15,0.4,indirect,0.5415809788482322,2761,0.45841902115176786,2337
20,8,900,15,0.4,indirect,0.639577416965802,3265,0.3604225830341979,1840
20,8,900,15,0.4,indirect,0.6015264976958526,2986,0.39847350230414746,1978
20,8,900,15,0.6000000000000001,skeptical,0.6433333333333333,193,0.35666666666666674,107
20,8,900,15,0.6000000000000001,skeptical,0.6028571428571429,179,0.39714285714285713,118
20,8,900,15,0.6000000000000001,skeptical,0.6823260073260073,201,0.31767399267399277,93
20,8,900,15,0.6000000000000001,skeptical,0.4988095238095237,148,0.5011904761904762,150
20,8,900,15,0.6000000000000001,skeptical,0.5434615384615386,159,0.4565384615384615,135
20,8,900,15,0.6000000000000001,skeptical,0.4961904761904762,148,0.5038095238095237,150
20,8,900,15,0.6000000000000001,skeptical,0.655952380952381,195,0.34404761904761905,102
20,8,900,15,0.6000000000000001,skeptical,0.47000000000000003,141,0.5299999999999999,159
20,8,900,15,0.6000000000000001,skeptical,0.663809523809524,198,0.33619047619047626,100
20,8,900,15,0.6000000000000001,skeptical,0.587857142857143,175,0.4121428571428571,122
20,8,900,15,0.6000000000000001,reid,0.56484375,2892,0.43515625,2228
20,8,900,15,0.6000000000000001,reid,0.55703125,2852,0.44296875,2268
20,8,900,15,0.6000000000000001,reid,0.684090909090909,3612,0.3159090909090909,1668
20,8,900,15,0.6000000000000001,reid,0.504863813229572,2595,0.49513618677042803,2545
20,8,900,15,0.6000000000000001,reid,0.5682,2841,0.4318000000000001,2159
20,8,900,15,0.6000000000000001,reid,0.5785999999999999,2893,0.42140000000000005,2107
20,8,900,15,0.6000000000000001,reid,0.6930000000000001,3465,0.307,1535
20,8,900,15,0.6000000000000001,reid,0.5598000000000001,2799,0.4402000000000001,2201
20,8,900,15,0.6000000000000001,reid,0.6090225563909774,3240,0.39097744360902265,2080
20,8,900,15,0.6000000000000001,reid,0.5126506024096386,2553,0.48734939759036144,2427
20,8,900,15,0.6000000000000001,direct,0.781504419391553,2891,0.21849558060844693,812
20,8,900,15,0.6000000000000001,direct,0.8426407434634815,2001,0.1573592565365185,379
20,8,900,15,0.6000000000000001,direct,0.8217413618423104,2397,0.1782586381576897,523
20,8,900,15,0.6000000000000001,direct,0.8946682813498101,2267,0.10533171865019011,271
20,8,900,15,0.6000000000000001,direct,0.8474215975650032,2870,0.1525784024349967,519
20,8,900,15,0.6000000000000001,direct,0.760249058646089,2599,0.23975094135391103,823
20,8,900,15,0.6000000000000001,direct,0.8518858728664285,2521,0.14811412713357167,442
20,8,900,15,0.6000000000000001,direct,0.7149759426889252,1982,0.285024057311075,795
20,8,900,15,0.6000000000000001,direct,0.7544091490622161,2147,0.245590850937784,703
20,8,900,15,0.6000000000000001,direct,0.8045999700887126,2384,0.19540002991128733,583
20,8,900,15,0.6000000000000001,indirect,0.6543972685995993,3196,0.34560273140040054,1688
20,8,900,15,0.6000000000000001,indirect,0.5511613566795491,2796,0.4488386433204511,2277
20,8,900,15,0.6000000000000001,indirect,0.483531746031746,2437,0.5164682539682539,2603
20,8,900,15,0.6000000000000001,indirect,0.5520465719542724,2848,0.44795342804572746,2311
20,8,900,15,0.6000000000000001,indirect,0.6090725806451613,3021,0.3909274193548387,1939
20,8,900,15,0.6000000000000001,indirect,0.4849206349206348,2444,0.515079365079365,2596
20,8,900,15,0.6000000000000001,indirect,0.6357236382515068,3253,0.3642763617484932,1864
20,8,900,15,0.6000000000000001,indirect,0.5665335425405004,2878,0.43346645745949974,2202
20,8,900,15,0.6000000000000001,indirect,0.5320316328074949,2765,0.4679683671925051,2432
20,8,900,15,0.6000000000000001,indirect,0.6505301587301586,3254,0.34946984126984126,1748
20,8,900,15,0.8,skeptical,0.5752380952380952,171,0.4247619047619048,126
20,8,900,15,0.8,skeptical,0.6078571428571429,181,0.39214285714285724,117
20,8,900,15,0.8,skeptical,0.5540476190476189,165,0.44595238095238104,133
20,8,900,15,0.8,skeptical,0.6747619047619047,201,0.3252380952380952,96
20,8,900,15,0.8,skeptical,0.5833333333333334,173,0.4166666666666668,124
20,8,900,15,0.8,skeptical,0.5123809523809524,153,0.4876190476190477,146
20,8,900,15,0.8,skeptical,0.6330952380952382,188,0.36690476190476196,109
20,8,900,15,0.8,skeptical,0.5900000000000001,174,0.41,121
20,8,900,15,0.8,skeptical,0.7033333333333333,211,0.2966666666666667,89
20,8,900,15,0.8,skeptical,0.7361904761904763,220,0.2638095238095238,79
20,8,900,15,0.8,reid,0.6170542635658914,3184,0.3829457364341084,1976
20,8,900,15,0.8,reid,0.5247035573122529,2655,0.47529644268774707,2405
20,8,900,15,0.8,reid,0.5987447698744772,2862,0.401255230125523,1918
20,8,900,15,0.8,reid,0.69901185770751,3537,0.30098814229249016,1523
20,8,900,15,0.8,reid,0.5783203125,2961,0.4216796875,2159
20,8,900,15,0.8,reid,0.6673228346456693,3390,0.3326771653543308,1690
20,8,900,15,0.8,reid,0.42972440944881896,2183,0.5702755905511812,2897
20,8,900,15,0.8,reid,0.6279527559055118,3190,0.3720472440944883,1890
20,8,900,15,0.8,reid,0.6142000000000001,3071,0.38580000000000003,1929
20,8,900,15,0.8,reid,0.6275510204081634,3075,0.37244897959183676,1825
20,8,900,15,0.8,direct,0.5728877357266835,1778,0.42711226427331644,1330
20,8,900,15,0.8,direct,0.845726082219082,2924,0.15427391778091787,536
20,8,900,15,0.8,direct,0.798727219952845,2499,0.20127278004715493,633
20,8,900,15,0.8,direct,0.7820830021340519,3058,0.21791699786594804,854
20,8,900,15,0.8,direct,0.8156569259680888,2457,0.18434307403191144,559
20,8,900,15,0.8,direct,0.7962688777440248,2180,0.20373112225597506,563
20,8,900,15,0.8,direct,0.9070365403167173,2266,0.0929634596832827,236
20,8,900,15,0.8,direct,0.7156587821102127,1977,0.28434121788978733,790
20,8,900,15,0.8,direct,0.7369410664241577,2418,0.2630589335758423,866
20,8,900,15,0.8,direct,0.8975102723027343,2366,0.10248972769726583,274
20,8,900,15,0.8,indirect,0.5510669735669735,2865,0.4489330264330265,2334
20,8,900,15,0.8,indirect,0.584126984126984,2944,0.415873015873016,2096
20,8,900,15,0.8,indirect,0.5948207171314742,2986,0.4051792828685257,2034
20,8,900,15,0.8,indirect,0.5752179816455749,2914,0.4247820183544252,2152
20,8,900,15,0.8,indirect,0.6225680933852138,3200,0.37743190661478615,1940
20,8,900,15,0.8,indirect,0.5738611877276335,2927,0.4261388122723665,2173
20,8,900,15,0.8,indirect,0.5941176470588234,3030,0.40588235294117664,2070
20,8,900,15,0.8,indirect,0.6694117647058822,3414,0.33058823529411757,1686
20,8,900,15,0.8,indirect,0.5929133858267718,3012,0.40708661417322844,2068
20,8,900,15,0.8,indirect,0.5064257028112451,2522,0.49357429718875495,2458
20,8,1200,15,0.0,skeptical,0.719047619047619,215,0.28095238095238095,84
20,8,1200,15,0.0,skeptical,0.5733333333333334,172,0.42666666666666675,128
20,8,1200,15,0.0,skeptical,0.6599999999999999,198,0.33999999999999997,102
20,8,1200,15,0.0,skeptical,0.6404761904761903,192,0.3595238095238096,107
20,8,1200,15,0.0,skeptical,0.6066666666666667,182,0.39333333333333337,118
20,8,1200,15,0.0,skeptical,0.6154761904761905,183,0.3845238095238095,114
20,8,1200,15,0.0,skeptical,0.6338095238095238,190,0.3661904761904762,109
20,8,1200,15,0.0,skeptical,0.6114285714285714,182,0.38857142857142857,116
20,8,1200,15,0.0,skeptical,0.657857142857143,195,0.34214285714285725,102
20,8,1200,15,0.0,skeptical,0.5433333333333332,163,0.45666666666666667,137
20,8,1200,15,0.0,reid,0.5737451737451738,2972,0.4262548262548262,2208
20,8,1200,15,0.0,reid,0.632699619771863,3328,0.3673003802281369,1932
20,8,1200,15,0.0,reid,0.7398496240601504,3936,0.2601503759398497,1384
20,8,1200,15,0.0,reid,0.6441634241245134,3311,0.3558365758754862,1829
20,8,1200,15,0.0,reid,0.5171586715867159,2803,0.4828413284132841,2617
20,8,1200,15,0.0,reid,0.5088679245283018,2697,0.49113207547169824,2603
20,8,1200,15,0.0,reid,0.6398148148148148,3455,0.36018518518518516,1945
20,8,1200,15,0.0,reid,0.6260948905109488,3431,0.37390510948905104,2049
20,8,1200,15,0.0,reid,0.48579335793357925,2633,0.5142066420664207,2787
20,8,1200,15,0.0,reid,0.6842205323193915,3599,0.31577946768060833,1661
20,8,1200,15,0.0,direct,0.901699472719961,2400,0.09830052728003932,266
20,8,1200,15,0.0,direct,0.6421444310124473,2285,0.3578555689875525,1276
20,8,1200,15,0.0,direct,0.7374676348917513,2237,0.26253236510824873,800
20,8,1200,15,0.0,direct,0.8491054229781149,2832,0.1508945770218852,507
20,8,1200,15,0.0,direct,0.7409168137213473,2436,0.25908318627865257,855
20,8,1200,15,0.0,direct,0.7579304823045422,2275,0.24206951769545776,731
20,8,1200,15,0.0,direct,0.846707608954708,2838,0.1532923910452923,517
20,8,1200,15,0.0,direct,0.750996956515047,2112,0.24900304348495297,706
20,8,1200,15,0.0,direct,0.8606589652031822,2996,0.13934103479681773,488
20,8,1200,15,0.0,direct,0.7556456296363842,2500,0.244354370363616,812
20,8,1200,15,0.0,indirect,0.5887613639537361,2982,0.4112386360462641,2083
20,8,1200,15,0.0,indirect,0.5741526581932487,3101,0.42584734180675143,2300
20,8,1200,15,0.0,indirect,0.59812030075188,3182,0.4018796992481204,2138
20,8,1200,15,0.0,indirect,0.5649056603773585,2994,0.43509433962264155,2306
20,8,1200,15,0.0,indirect,0.6659695817490493,3503,0.33403041825095053,1757
20,8,1200,15,0.0,indirect,0.6383211678832119,3498,0.36167883211678836,1982
